Cycloate III 42
Cycloheximide O 60
Cycloprothrin U 51
Cyclosulfamuron U 51
Cycloxydim III 42
Cycluron O 60
Cyflumetofen III 42
Cyfluthrin lb 23
Cyhalofop U 51
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
84 The WHO Recommended Classification of Pesticides by Hazard
Cyhalothrin II 29
Cyhexatin II 29
Cymoxanil II 29
Cyometrinil O 60
Cypendazole O 60
Cypermethrin II 29
Cyphenothrin II 29
Cyproconazole II 30
Cyprofuram O 60
Cypromid O 60
Cyromazine III 42
"2,4-D II 30"
"2,4-DB II 30"
Daimuron U 51
Dalapon U 51
Daminozide U 51
Dazomet II 30
"DDT II 30, 65"
"DDVP, see Dichlorvos Ib 24"
"DEET, see Diethyltoluamide III 42"
Delachlor O 60
Deltamethrin II 30
Demephion-O O 60
Demephion-S O 60
Demeton-O O 60
Demeton-S-methyl lb 24
Demeton-S-methylsulphon O 60
Demeton-S O 60
Desmedipham U 51
Desmetryn O 60
Diafenthiuron III 42
Dialifos O 60
Di-allate O 60
Diamidafos O 60
Diazinon II 30
Dibromochloropropane O 60
"1,2-Dibromoethane FM 65, 67"
Dibutyl phthalate O 60
Dibutyl succinate O 60
Dicamba II 30
Dichlobenil III 42
Dichlofenthion O 60
Dichlofluanid U 51
Dichlormid III 42
Dichlorobenzene II 30
"1,2-Dichloropropane O 60"
"1,3-Dichloropropene FM 67"
Dichlorophen II 30
Dichlorprop II 30
Dichlorvos lb 24
Dichlozoline O 60
Diclobutrazol O 60
Diclofop II 30
Diclomezine U 51
Dicloran III 42
Diclosulam U 51
Dicofol II 30
Dicrotophos lb 24
"Dieldrin O 60, 65"
Dienochlor III 42
Diethatyl O 60
Diethofencarb U 51
Diethyltoluamide III 42
Difenacoum la 21
Difenoconazole II 30
Difenoxuron O 60
Difenzoquat II 30
Difethialone la 21
Diflubenzuron III 42
Diflufenican III 42
Dikegulac U 51
Dimefox O 60
Dimefuron III 43
Dimepiperate II 30
Dimethachlor II 30
Dimethametryn III 43
Dimethenamid II 31
Dimethipin II 30
Dimethirimol III 43
Dimethoate II 31
Dimethomorph III 43
Dimethylarsinic acid II 31
Dimethyl disulfide II 31
Dimethyl phthalate U 51
Dimetilan O 60
Dimexano O 60
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
INDEX. Classification of pesticide active ingredients 85
Dinex O 60
Diniconazole II 31
Dinitramine III 43
Dinobuton II 31
Dinocap II 31
Dinocton O 60
"Dinoseb O 60, 65"
"Dinoseb acetate O 60, 65"
Dinotefuran III 43
Dinoterb lb 24
Dioxabenzophos O 60
Dioxacarb O 60
Dioxathion O 60
Diphacinone la 21
Diphenamid II 31
Dipropetryn O 60
Dipropyl isocinchomerate U 51
Diquat II 31
"Disodium tetraborate, see Borax III 41"
Disulfoton la 21
Disul O 60
Ditalimfos O 60
Dithianon II 31
Dithiopyr U 51
Diuron III 43
"DMDS, see Dimethyl disulphide II 31"
"DNOC lb 24, 65"
"DNOC-ammonium Ib 24, 65"
"DNOC-potassium Ib 24, 65"
"DNOC-sodium Ib 24, 65"
Dodemorph III 43
Dodine II 31
Drazoxolon O 60
"DSMA, see Methylarsonic acid II 35"
Edifenphos lb 24
Eglinazine O 60
Emamectin Benzoate II 31
Empenthrin [(1R) isomers] III 43
"Endosulfan II 31, 65"
Endothal-sodium II 31
Endothion O 60
Endrin O 60
EPBP O 60
EPN la 21
Epsilon-metofluthrin II 35
EPTC II 31
Erbon O 60
Esfenvalerate II 31
ESP (Oxydeprofos) O 60
Esprocarb III 43
Etacelasil O 60
Etaconazole O 60
Ethalfluralin U 51
Ethephon III 43
Ethidimuron O 60
Ethiofencarb lb 24
Ethiolate O 60
Ethion II 31
Ethiprole U 51
Ethirimol U 51
Ethoate-methyl O 60
Ethofumesate U 51
Ethohexadiol O 60
Ethoprophos la 21
Ethyl butylacetylaminopropionate U 51
"Ethylene dibromide (EDB),"
"see 1,2-Dibromoethane FM 65, 67"
"Ethylene dichloride FM 65, 67"
"Ethylene oxide FM 65, 67"
Etofenprox U 52
Etoxazole III 43
Etridiazole III 43
Etrimfos O 60
EXD O 61
Famoxadone U 52
Famphur lb 24
Fenamidone III 43
Fenaminosulf O 61
Fenamiphos lb 24
Fenarimol III 43
Fenazaflor O 61
Fenazaquin II 31
Fenbuconazole III 43
Fenbutatin oxide III 43
Fenchlorazole U 52
Fenchlorphos O 61
Fenclorim U 52
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
86 The WHO Recommended Classification of Pesticides by Hazard
Fenfuram U 52
Fenhexamid U 52
Fenitropan O 61
Fenitrothion II 31
Fenobucarb II 32
Fenoprop (Silvex) O 61
Fenothiocarb II 32
Fenoxaprop-ethyl III 43
Fenoxaprop-p-ethyl III 43
Fenoxycarb U 52
Fenpiclonil U 52
Fenpicoxamid III 43
Fenpropathrin II 32
Fenpropidin II 32
Fenpropimorph III 43
Fenpyrazamine III 44
Fenpyroximate II 32
Fenson O 61
Fensulfothion O 61
Fenthiaprop O 61
Fenthion II 32
Fentin acetate II 32
Fentin hydroxide II 32
Fenuron O 61
Fenuron-TCA O 61
Fenvalerate II 32
Ferbam U 52
Ferimzone II 32
Fipronil II 32
Flamprop-M III 44
Flamprop O 61
Flazasulfuron III 44
Flocoumafen la 21
Flonicamid II 32
Florasulam U 52
Fluazifop O 61
Fluazifop-p-butyl III 44
Flubendiamide III 44
Flubenzimine III 44
Flucarbazone-sodium U 52
Fluchloralin II 32
Flucycloxuron U 52
Flucythrinate lb 24
Fludioxonil U 52
Fluenetil O 61
Fluensulfone II 32
Flufenacet II 32
Flufenoxuron III 44
Flumetralin U 52
Flumetsulam U 52
Flumioxazin III 44
Fluometuron U 52
Fluopicolide U 52
Fluopyram III 44
"Fluoroacetamide lb 24, 65"
Fluorodifen U 52
Fluoroglycofen II 32
Fluoromide O 61
Fluotrimazole O 61
Flupropanate U 52
Flupyradifurone II 32
Flupyrsulfuron U 52
Flurenol U 52
Fluridone U 53
Flurochloridone III 44
Fluroxypyr U 53
Flurprimidol II 32
Flusilazole II 32
Fluthiacet U 53
Flutianil III 44
Flutolanil U 53
Flutriafol II 33
Fluvalinate II 33
Fluxapyroxad III 44
Fluxofenim II 33
Folpet U 53
Fomesafen II 33
Fonofos O 61
Formaldehyde FM 67
Formetanate lb 24
Formothion II 33
Fosamine III 44
Fosetyl-aluminium U 53
Fosetyl U 53
Fosmethilan O 61
Fosthietan O 61
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
INDEX. Classification of pesticide active ingredients 87
Fuberidazole II 33
Furalaxyl II 33
Furathiocarb lb 24
Furconazole-cis O 61
Furmecyclox O 61
"Gamma-HCH, Lindane II 33, 34"
Gibberellic acid U 53
Glufosinate-ammonium II 33
Glyodin O 61
Glyphosate III 44
Glyphosine O 61
Griseofulvin O 61
Guazatine II 33
Halacrinate O 61
Halofenozide III 44
Haloxydine O 61
Haloxyfop II 33
"HCH II 33, 65"
"Heptachlor O 61, 65"
Heptenophos lb 24
Heptopargil O 61
Hexachloroacetone O 61
"Hexachlorobenzene la 21, 65"
Hexaconazole III 44
Hexaflumuron U 53
Hexaflurate O 61
Hexazinone II 33
Hexythiazox U 53
Hydramethylnon II 33
Hydrogen cyanide FM 67
Hydroprene U 53
2-Hydroxyethyl octyl sulphide U 53
Hydroxyquinoline sulfate O 61
Hymexazol III 44
Imazalil II 33
Imazamethabenzmethyl U 53
Imazamox III 44
Imazapic III 44
Imazapyr U 53
Imazaquin U 53
Imazethapyr U 53
Imibenconazole U 53
Imidacloprid II 33
Iminoctadine II 33
Imiprothrin II 33
Inabenfide U 53
Indoxacarb II 33
"Iodomethane, see Methyl iodide II 35"
Ioxynil II 34
Ioxynil octanoate II 34
Ipazine O 61
Iprobenfos II 34
Iprodione III 44
Iprovalicarb U 53
IPSP O 61
Isazofos O 61
Isobenzan O 61
Isobornyl thiocyano acetate O 61
Isocarbamid O 61
Isocil O 61
Isodrin O 61
Isofenphos O 61
Isomethiozin O 61
Isonoruron O 61
Isoprocarb II 34
Isopropalin O 61
Isoprothiolane II 34
Isoproturon II 34
Isopyrazam II 34
Isothioate O 61
Isouron II 34
Isoxaben U 53
Isoxaflutole III 45
Isoxapyrifop O 61
Isoxathion lb 24
Jodfenphos O 61
Karbutilate O 61
Kasugamycin U 53
Kelevan O 61
Kinoprene O 61
Kresoxim-methyl III 45
"Lambda-cyhalothrin II 29, 34"
Lead arsenate lb 24
Lenacil U 54
Leptophos O 61
"Lindane, see Gamma-HCH II 33, 65"
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
88 The WHO Recommended Classification of Pesticides by Hazard
Linuron III 45
Lufenuron III 45
Lythidathion O 61
Magnesium phosphide FM 67
Malathion III 45
"Maldison, see Malathion III 45"
Maleic hydrazide U 54
Malonoben O 61
Mancozeb U 54
Mandestrobin III 45
Mandipropamid U 54
Maneb U 54
MCPA II 34
MCPA-thioethyl II 34
MCPB II 34
Mebenil O 61
Mecarbam lb 24
Mecarbinzid O 61
Mecarphon O 61
Mecoprop II 34
Mecoprop-P II 34
Medinoterb acetate O 61
Mefenacet U 54
Mefluidide II 34
Menazon O 61
Mepanipyrim U 54
Mephospholan O 61
Mepiquat II 34
Mepronil U 54
Meptyldinocap III 45
"Mercuric chloride la 21, 65"
"Mercuric oxide lb 24, 65"
"Mercurous chloride II 34, 65"
Mesotrione III 45
Metaflumizone U 54
Metalaxyl II 34
Metaldehyde II 34
Metamitron II 34
Metam-sodium II 35
Metazachlor III 45
Metconazole II 35
Methabenzthiazuron III 45
Methacrifos II 35
"Methamidophos lb 24, 65"
Methasulfocarb II 35
Methazole O 61
Methidathion lb 24
Methiocarb lb 25
Methiuron O 61
Methomyl lb 25
Methoprene U 54
Methoprotryne O 61
Methoxychlor U 54
Methoxyethylmercury silicate O 61
Methoxymethyl mercury chloride O 61
Methoxyphenone O 61
Methozyfenozide U 54
Methylarsonic acid II 35
Methyl bromide FM 67
Methyldymron III 45
Methyl iodide II 35
Methyl isothiocyanate II 35
Methylmercury dicyandiamide O 61
"Methyl-parathion, see Parathion-methyl lb 22, 66"
Metiram U 54
Metobromuron III 45
Metofluthrin III 45
Metolachlor III 45
Metolcarb II 35
Metosulam U 54
Metoxuron III 45
Metrafenone U 54
Metribuzin II 35
Metsulfovax O 62
Metsulfuron methyl U 54
Mevinphos la 21
Mexacarbate O 62
Mipafox O 62
Mirex O 62
Molinate II 35
Monalide III 45
"3-Monochloro-1,2-propanediol (3-MCPD),"
"see 3-Chloro-1,2-propanediol Ib 23"
"Monocrotophos lb 25, 66"
Monolinuron III 45
Monuron O 62
Monuron-TCA O 62
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
INDEX. Classification of pesticide active ingredients 89
Morfamquat O 62
Myclobutanil II 35
Myclozolin O 62
Nabam II 35
Naled II 35
Naphthalene II 35
Naphthalic anhydride O 62
2-(1-Naphthyl) acetamide U 54
1-Naphthylacetic acid III 45
Napropamide U 54
Naptalam U 54
2-Napthyloxyacetic acid II 35
Neburon U 54
Niclosamide U 54
Nicosulfuron U 55
Nicotine lb 25
Nitenpyram II 35
Nitralin O 62
Nitrapyrin II 35
Nitrofen III 45
Nitrothal-isopropyl U 55
N-octylbicycloheptene dicarboximide III 45
Norbormide O 62
Norflurazon II 35
Noruron O 62
Novaluron U 55
Noviflumuron U 55
Nuarimol II 35
Octhilinone II 36
Ofurace III 46
Omethoate lb 25
Oryzalin U 55
Oxabetrinil U 55
Oxadiazon U 55
Oxadixyl II 36
Oxamyl la 21
Oxapyrazon O 62
Oxine-copper U 55
Oxycarboxin III 46
Oxydemeton-methyl lb 25
Oxydisulfoton O 62
Oxyfluorfen U 55
Paclobutrazol II 36
Parafluron O 62
Paraquat II 36
"Parathion la 22, 66"
"Parathion-methyl la 22, 66"
Paris green lb 25
"PCP, see Pentachlorophenol lb 25, 65"
Pebulate II 36
Penconazole III 46
Pencycuron U 55
Pendimethalin II 36
Penoxsulam U 55
"Pentachlorophenol lb 25, 65"
Pentanochlor U 55
Penthiopyrad III 46
Perfluidone O 62
Permethrin II 36
Phenisopham O 62
Phenkapton O 62
Phenmedipham U 55
Phenobenzuron O 62
Phenothrin U 55
Phenthoate II 36
Phenylmercury acetate la 22
Phenylmercurydimethyl-dithiocarbamate O 62
Phenylmercury nitrate O 62
2-Phenylphenol III 46
"Phorate la 22, 65"
Phosacetim O 62
Phosalone II 36
Phosdiphen O 62
Phosfolan O 62
Phosmet II 36
"Phosphamidon la 22, 66"
Phosphine FM 67
Phosphorus acid U 55
Phoxim II 36
Phthalide U 55
Picloram U 55
Picoxystrobin III 46
Pimaricin III 46
Pindone O 62
Pinoxaden III 46
Piperonyl butoxide U 55
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
90 The WHO Recommended Classification of Pesticides by Hazard
Piperophos II 36
Piproctanyl O 62
Pirimicarb II 36
Pirimiphos-ethyl O 62
Pirimiphos-methyl II 36
Potassium cyanate O 62
Prallethrin II 36
Pretilachlor U 55
Primisulfuron U 55
Probenazole III 46
Prochloraz II 36
Procymidone U 55
Prodiamine U 55
Profenofos II 36
Profluralin O 62
Proglinazine O 62
Promacyl O 62
Promecarb O 62
Prometon III 46
Prometryn III 46
Propachlor II 36
Propamocarb U 56
Propanil II 36
Propaphos O 62
Propaquizafop U 56
Propargite III 46
Propazine U 56
Propetamphos lb 25
Propham U 56
Propiconazole II 36
Propineb U 56
Propoxur II 37
Propylene oxide II 37
Propyl isome O 62
Propyzamide U 56
Prosulfocarb II 37
Prothioconazole U 56
Prothiofos II 37
Prothoate O 62
Proxan O 62
Pydanon O 62
Pydiflumetofen U 56
Pymetrozine III 46
Pyracarbolid O 62
Pyraclofos II 37
Pyrazolynate U 56
Pyrazophos II 37
Pyrazosulfuron U 56
Pyrazoxyfen II 37
Pyrethrins II 37
Pyridaben II 37
Pyridaphenthion II 37
Pyridate III 46
Pyridinitril O 62
Pyrifenox III 46
Pyrimethanil III 46
Pyriminobac U 56
Pyriofenone III 46
Pyriproxyfen U 56
Pyrithiobac sodium III 46
Pyroquilon II 37
Pyroxsulam III 46
Quinacetol sulfate O 62
Quinalphos II 37
Quinclorac III 46
Quinmerac U 56
Quinoclamine II 37
Quinonamid O 62
Quinoxyfen U 56
Quintozene U 56
Quizalofop II 37
Quizalofop-p-tefuryl II 37
Resmethrin III 46
Rimsulfuron U 56
Rotenone II 37
Ryania O 62
Saflufenacil III 47
Salicylanilide O 62
Schradan O 62
Secbumeton O 62
Sedaxane U 56
Sesamex O 62
Sethoxydim III 47
"Sevin, see Carbaryl II 28"
Siduron U 56
Silafluofen U 56
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
INDEX. Classification of pesticide active ingredients 91
Simazine U 56
Simetryn II 37
Sodium arsenite lb 25
Sodium chlorate II 37
Sodium cyanide lb 25
Sodium fluoride II 37
Sodium fluoroacetate la 22
Sodium hexafluorosilicate O 62
Spinetoram U 56
Spinosad III 47
Spirodiclofen III 47
Spirotetramat III 47
Spiroxamine II 37
Strychnine lb 25
Sulfallate II 38
Sulfluramid II 38
Sulfometuron U 57
Sulfotep la 22
Sulfoxaflor II 38
Sulfoxide O 62
Sulfuryl fluoride FM 67
Sulphur III 47
Sulprofos O 62
SWEP O 62
"2,4,5-T O 62, 65"
tau-Fluvalinate III 44
"2,3,6-TBA II 38"
"TBTO, see Bis(tributyltin) oxide II 28, 66"
TCA-ethadyl O 62
TCA (acid) II 38
TCA (sodium salt) III 47
TDE O 62
Tebuconazole II 38
Tebufenozide U 57
Tebufenpyrad II 38
Tebupirimfos la 22
Tebutam U 57
Tebuthiuron II 38
Tecnazene U 57
Teflubenzuron U 57
Tefluthrin lb 25
Temephos III 47
TEPP O 62
Terbacil U 57
Terbucarb O 62
Terbufos la 22
Terbumeton II 38
Terbuthylazine III 47
Terbutryn III 47
Tetrachlorvinphos III 47
Tetraconazole II 38
Tetradifon U 57
Tetramethrin U 57
Tetrasul O 62
Thallium sulfate lb 25
Thiabendazole III 47
Thiacloprid II 38
Thiamethoxam II 38
Thiazafluron II 38
Thicyofen O 62
Thidiazuron III 47
Thifensulfuron-methyl U 57
Thifluzamide U 57
Thiobencarb II 38
Thiocyclam II 38
Thiodicarb II 38
Thiofanox lb 25
Thiometon lb 25
Thionazin O 62
Thiophanate-methyl U 57
Thiophanate O 62
"Thiophos, see Parathion Ib 22, 66"
Thioquinox O 62
"Thiram II 38, 65"
Tiocarbazil U 57
Tioxazafen U 57
Tolclofos-methyl U 57
Tolylfluanid U 57
"Toxaphene O 62, 65"
Tralkoxydim II 38
Tralomethrin II 38
Transfluthrin U 57
Triadimefon II 38
Triadimenol II 38
Tri-allate III 47
Triamiphos O 62
COMMON NAME CLASS PAGE COMMON NAME CLASS PAGE
92 The WHO Recommended Classification of Pesticides by Hazard
Triapenthenol O 62
Triarimol O 62
Triasulfuron U 57
Triazamate II 39
Triazophos lb 25
Tribenuron U 57
"Tributyltin oxide, see Bis(tributyltin) oxide II 28, 66"
Tricamba O 62
Trichlamide O 63
"Trichlorfon II 39, 65"
Trichloronat O 63
Triclopyr II 39
Tricyclazole II 39
Tridemorph II 39
Tridiphane O 63
Trietazine III 47
Trifenmorph O 63
Trifloxystrobin U 57
Triflumezopyrim III 47
Triflumizole II 39
Triflumuron U 57
Trifluralin U 57
Triflusulfuron-methyl U 57
Triforine U 58
Trimethacarb O 63
Trinexapac-ethyl III 47
Triticonazole III 47
Undecan-2-one III 47
Uniconazole II 39
Validamycin U 58
Vamidothion lb 25
Vernolate II 39
Vinclozolin U 58
Warfarin lb 25
XMC II 39
Xylylcarb II 39
Zeta-cypermethrin II 29
Zinc phosphide lb 25
Zineb U 58
Ziram II 39
Zoxamide U 58
COMMON NAME CLASS PAGE
